ph,TDS,Turbidity,Temperature
5.84111884,17721.95956,4.237560418,26.5
8.114665426,26631.21287,2.65459449,26
5.585116998,22234.69674,4.148342955,26
5.903993501,19399.22197,3.820021216,26.5
10.28412608,23259.01245,2.844632741,27.5
9.57822672,33080.58883,3.419238762,26
7.094830834,18975.64349,3.628459629,27
,12229.29848,2.51676912,27
9.687260028,18752.5764,3.085835467,27.5
6.52744059,22444.08178,3.567180517,25.8
,18753.21176,2.373437694,26.5
7.744772552,27648.15965,5.016321199,26.5
8.28922427,22526.27975,4.291001305,27
7.249257333,24311.90579,4.361486286,24
7.744098531,30809.7057,5.104188246,25.5
,19026.67284,3.986882335,25.6
6.890274539,12218.09594,4.100696951,25.5
6.047380857,20278.38298,2.216729691,26
11.56876797,39234.47018,3.761288428,26
10.16483856,28915.64322,2.937686205,25.5
8.722311224,20256.35307,3.009289196,24.5
3.717703935,14841.242,3.780258731,26
4.894278074,10922.54199,3.594990864,26.5
6.071183422,14852.53068,5.036334154,26
9.032563451,24897.55703,3.626135878,27
9.913703797,32129.99631,5.55466674,27
,19919.32459,3.428095926,25
4.229224559,21214.37051,3.73313957,25.2
9.135451944,32105.28712,3.643686803,23.9
3.906567514,17857.71689,3.204795726,29.5
7.384048888,14417.97953,5.337987102,30
,8692.538152,3.91360184,26.5
8.524296363,12658.17716,4.343059524,30
5.706130889,25815.60909,4.32639437,24
3.71517136,15900.79715,2.35333814,28
6.519847784,14284.64792,3.272286086,25.5
7.910640914,16461.50232,3.88660269,26
6.587464617,28990.29785,4.096841156,27
4.30002934,17639.85794,4.586448405,24
8.575939174,15778.7294,4.00212866,27.5
8.884934503,17621.39011,4.714163453,30
10.5047602,31320.24559,4.681366362,31
,31044.73818,1.984614867,29
6.946717558,32946.56752,4.93498603,21.5
8.107091815,24531.86944,2.769164071,NULL
4.908899724,13516.91149,4.196429497,29
5.098967068,21682.75477,4.333667365,25
6.093091914,21456.60442,4.523557774,25.5
10.03393346,25433.2321,2.901535467,28.3
8.978997745,19030.71688,4.656316782,27.8
5.514747799,35343.62858,2.798158402,26
,20743.3484,3.808912954,24
6.731278124,15058.13875,4.190484029,NULL
7.191962029,15395.46908,4.102719041,23
,30524.09379,4.938389194,22
7.12771121,19309.57045,3.396184931,27
5.632040992,19345.92248,3.511984837,27.5
,13361.22602,4.4110576,25.4
7.95502634,32405.41386,3.955916726,29.3
7.775049501,22329.74008,4.699482756,24.5
5.168340328,17914.34023,3.841162625,23
7.66752086,25035.27104,4.618164705,27
7.272362197,16404.75948,3.99658137,23.5
3.691932693,9439.783993,3.846606955,25
,27158.67773,4.688955207,NULL
7.692523534,26686.84794,4.522431964,26
8.157518083,27931.2084,4.469430538,26
7.187765846,31125.74043,3.78412078,25.5
5.689554344,17493.65042,3.732170265,24
8.758824521,19572.14708,3.527565359,NULL
9.814247469,30575.9469,4.317531287,26.5
9.969273221,26944.68192,3.643379015,24.5
,18282.06928,2.757856838,NULL
9.14912671,21463.05919,4.805641211,26
,25623.34055,3.582882369,26.5
5.840811554,16087.26971,5.049463526,25.5
,18668.36383,3.772078073,24
4.98167205,20988.08781,4.47514849,24
5.423318496,18020.84243,5.224654834,25
4.838571107,18328.40262,4.580371969,25.5
7.904053371,23575.99143,3.137280422,24.5
6.744064261,16304.52892,3.534125963,27
8.66397482,29551.33415,3.689241361,25.5
4.161111968,25815.38921,4.168242189,25
8.515977267,28553.55946,2.165681681,25
9.99980746,33462.03422,2.659977662,25.5
7.038092306,24607.0881,4.237697607,26
2.803563057,11920.90742,3.489938597,NULL
5.972599968,23124.57798,5.164944785,NULL
8.180755326,25623.8675,3.845422805,29
7.010243376,26395.24878,3.279006327,25
8.179890443,17291.61826,4.295737731,25
,24642.81233,3.215740139,24.5
6.865125275,13529.03876,3.95515371,25
7.950816584,20827.91758,4.543685406,25
,26321.68919,3.305587798,26
9.581188523,28292.78032,3.929177544,26
7.274756855,21496.74514,4.271580716,26
,11803.7355,2.816074739,26
8.026773256,19168.52677,3.735983476,26
7.879543234,37000.95567,4.066229364,25.5
6.44897109,18736.1909,3.759326201,25.5
5.189413669,12289.90092,4.876273,26
6.538084087,15979.06027,5.143750122,26
5.91580675,12431.80311,4.513200539,26
8.136497869,30031.83918,4.20418585,26
,29532.615,4.586748359,25
6.493764175,19821.33837,4.910911021,25.5
,25142.73374,4.894829651,25
6.977405633,16100.96795,5.327584532,26
5.489248055,15979.33479,3.987012091,28.5
2.558102799,21316.50673,2.817258117,27
7.312109304,14540.73508,5.123871935,26
8.55409697,32112.56987,3.56360986,26
6.704431913,13329.03225,3.395331743,27
,18344.06944,4.515322334,28.5
8.028304242,20408.4856,3.91599081,29
,18564.37206,2.962432971,27
8.616824426,19126.29854,4.584565663,25
9.46712903,33365.31542,3.164187994,25
6.793698635,14470.05355,4.822958046,28.5
,22444.55941,3.85115424,26.5
,21875.2164,4.123239479,26.5
5.486058602,16639.21518,4.557707495,26.5
5.05074838,18252.07599,3.930290663,26.5
6.246117565,27001.33532,4.755158013,28
8.142330913,29808.2369,4.70486593,27
6.852899085,11914.46378,4.594760614,26.5
8.801933555,23659.21152,3.769831936,31.5
,25355.99892,3.279888338,31
8.383761691,21923.87409,3.585736635,28
6.47613984,21165.59065,4.041580247,24
9.894562129,26436.03333,4.61753288,NULL
4.808039747,19118.0503,3.597759969,28
10.5779305,28652.1433,3.051607724,28
6.30497166,21046.44852,4.221305734,26.5
7.822491883,22308.82173,3.835332168,24.5
7.989376234,16746.80039,3.648743737,24
9.671796765,30220.61249,3.895103866,24
5.941265556,26562.44718,2.227370875,25.5
5.574755848,11512.46584,4.371806161,27
7.610509211,34538.54404,4.692217919,26
7.102446618,23493.12086,3.065508372,26
5.152739799,25669.71992,3.842625171,25.5
7.301463638,23778.75872,3.942709369,26
6.104925814,13539.81166,4.131932587,28
6.001382441,22554.83009,4.036719762,27
,28504.99751,3.830883637,24.5
7.885678999,12359.63119,5.430349994,23
,23917.19015,2.857687205,22.5
7.679090583,21530.31623,3.186823455,23.5
,19516.89804,4.169924018,26
10.39194239,39116.68271,5.77171476,25.5
6.714862378,33197.15053,4.593763682,28.5
7.349653377,20443.13505,3.861684092,26.5
,22746.06166,3.713109664,26.5
7.345138417,17032.77373,4.297994791,27.7
10.14708958,20642.58872,2.799440618,26.5
6.380717315,21250.93563,4.532019663,25.6
7.940646964,15858.77818,5.4318367,26.9
,31251.64373,3.906526285,26.6
7.78673469,28086.8735,1.96147543,27
6.323040314,24463.13742,4.749424236,23
,14550.41701,3.794033112,26.4
6.645657378,23432.10973,4.170657763,27.5
6.014539831,23268.24308,2.686068741,24.5
10.08677124,17572.54747,4.334122046,24
5.16622597,12060.00953,4.608319394,24
5.573201157,15613.16053,3.599624661,23
9.494558726,28492.17051,3.631107122,25
9.036504348,21696.00324,5.661984463,25.5
4.400509039,19100.08712,4.010809123,25
6.975392341,22685.68444,4.931460168,26.5
6.68774978,17786.7633,5.559984937,27.5
6.867521704,20247.20103,4.837268004,25.5
6.155249161,19781.6106,3.803908514,31
8.3032638,16548.35673,3.892667002,26
8.641634075,39557.25553,3.416625245,25
,22210.61308,2.99425921,25
7.348611231,32742.18733,3.544537268,26.5
7.573905933,15926.42601,4.410729144,26
7.855906368,19850.18289,4.15188983,26.5
,18908.62826,4.013477062,27
3.798391049,18529.79803,4.833507857,27
,19038.9019,3.514096506,26.5
11.23542596,33773.10706,5.147055276,26.5
6.396341051,20115.73359,4.44590718,27
,32237.24543,4.006631571,25
5.228506322,24855.90778,3.188805473,26
6.512239645,21626.56312,5.425794714,23
7.83431924,25918.56795,3.532936096,24
7.388292039,12928.64443,3.846830261,24.5
6.020653841,10529.3103,5.217131275,24.5
8.388322494,16795.82048,3.854771516,25
8.384296439,27463.65479,3.460998376,25
7.393977957,17939.7047,3.782727581,25
,21983.55907,4.494459702,25
8.384623152,29956.36302,3.682780338,24.5
7.094802143,30045.36774,4.084660033,24.5
6.565319432,12875.12778,2.233894046,24.5
6.38171958,20453.8165,4.657694982,24
7.539742095,26716.35971,4.21067784,23
10.62882091,14054.12549,5.140449467,24
9.228484209,26744.23153,4.829753514,24
10.52460198,31965.36404,4.340986728,24.5
,22709.38606,4.79540722,25.5
6.021265943,19894.14759,4.028042401,25.5
,34822.81634,3.778302162,26
5.973951249,26804.10949,4.208923205,NULL
6.217579612,15155.54899,3.490002014,24.5
,36819.98684,3.524413842,25
9.130607244,19968.67784,5.288486793,25
,21160.08974,3.978746922,25.5
6.095511875,16404.94142,4.302015723,26
6.195254905,16666.13081,3.138971387,27.5
5.814564234,29382.33526,4.131911908,25.5
6.756659807,22112.74635,4.184873593,25.3
,26595.37354,3.550311143,26
6.36997353,13689.59207,3.427066374,27.5
6.601407395,19635.58825,3.973576406,25.5
5.651933841,16575.82126,3.872027137,25.5
7.606066882,14609.97688,4.58147746,25.5
2.97442941,17326.20225,2.779901842,25
,19289.36145,2.619420879,23
,16378.15158,4.431829144,24.5
8.111101031,35200.79883,3.663774941,26
7.116132606,25131.66528,3.915381678,NULL
5.280292296,13679.0569,3.835305908,24.5
,30362.68395,3.346057063,NULL
9.808258179,34132.06798,4.48126124,23.5
,26653.76497,4.492387447,26
8.018831607,23104.52039,3.188477334,24
6.603640717,14598.02579,3.403798435,26.5
6.450805743,19002.31466,3.275581182,25.5
6.26637841,28141.2165,2.936610535,26
,16219.47532,4.904366576,26
5.161878763,18666.56364,4.320100541,25.5
6.98440553,18194.54531,3.406210458,24
6.791992649,30471.9291,2.91405748,25
8.30922771,24344.96669,3.756396831,23.5
5.057736411,11229.13778,3.163935937,23.5
6.908272154,19224.98628,5.405567223,24.5
7.243409879,20877.53484,4.466935915,23.5
6.164480227,27312.16838,4.834023096,23.5
9.16099754,28170.8851,3.542527793,27
5.277875568,18404.05069,3.632607032,27
3.975752658,17430.84194,3.666823799,27
5.685216463,17628.04306,4.066156997,NULL
6.93365391,19026.01733,2.010728686,27
7.464485186,26559.3609,3.880576017,25.5
6.071838864,17162.75393,2.691610395,27
7.136102613,19502.53897,2.574191772,27
,21453.33466,5.036017097,25.5
6.328553081,33315.94708,3.265854137,25
6.150595718,23890.89336,4.847520234,25
,27044.95981,4.067414044,26.5
5.508155526,12137.0996,4.571406411,26.5
4.761105185,19197.10551,4.581395078,27
10.49074403,32092.05838,2.887022939,24.5
6.676137319,27468.98017,4.336648485,24
7.973307535,23517.68101,2.826111941,23
7.352146038,13714.83264,5.864497891,NULL
6.990800831,19713.41152,4.332639872,NULL
5.468360932,12305.90541,4.933467949,26
7.835906989,17643.40715,3.183864093,27
2.538115773,19872.85485,2.840097214,27
8.423084472,15924.79969,3.958608984,26
7.617014109,29818.09504,3.800552599,27
7.617033494,17681.27236,4.299543396,26
5.429334842,15265.40756,3.08173592,28
,18489.65251,4.582157298,NULL
5.495975999,18333.63266,4.901038222,25.5
5.092757239,28390.89136,4.636728696,25
6.252810211,27690.47478,2.921797389,26
6.747415283,24539.71316,3.377450524,25
6.640862809,16488.04766,4.708268602,25
,17905.48002,5.437429061,26.5
7.300990131,29136.33868,4.59634734,25.5
5.498514693,21542.83003,3.074815428,24.5
5.652501287,25868.59873,4.856444192,26
6.164927293,22805.6115,4.169660978,27
7.851925692,14763.58011,5.204044178,26
7.22168944,13703.22038,3.160818481,29
6.578083891,24882.62516,4.890415759,28
7.859489939,31725.48777,4.498069166,25.5
6.073684981,11795.31358,5.249069811,26.5
,13696.00992,3.850134889,28
6.407963336,28460.2034,2.954092652,28.5
8.64664295,32571.05452,3.333242682,28
7.184697763,13317.46811,3.904063423,27
6.93208503,19530.47382,4.433285888,27
6.174750579,21504.13882,2.566048788,26
9.54025224,31683.86459,3.329503899,26
6.888842932,27368.01434,4.512332449,26
8.174186267,31114.82084,4.709402885,26.5
8.756926859,21752.02971,2.945671727,26.5
4.740056688,24069.33591,5.467935706,26.5
8.764495619,15978.03656,5.790838006,26
7.899451562,15896.36594,2.853767349,26
7.40265315,19259.19394,6.226580405,26
5.800034177,13028.68846,4.074407572,25.5
7.089184187,21065.66366,3.266028512,26
7.852206664,22912.18958,3.532437619,24
4.9456947,23000.72314,3.78251746,25
9.77693205,23971.98952,2.569468001,25
5.15348864,19115.72186,3.749920565,NULL
6.884981084,14893.2064,4.58431918,24.5
7.608750191,25410.81187,4.627464223,26.5
,23616.80462,2.29041112,25.5
4.901906856,13614.75093,4.103534274,26
5.711212506,21157.17973,3.953334967,26
7.476689512,22171.3189,4.195539286,27
7.033495055,29322.7407,3.678957092,NULL
,19731.74918,5.294159073,24.5
,20784.56786,5.149542443,23.5
8.655298873,13676.75352,4.588758378,26.5
,17766.25289,3.168031026,25
8.304334653,18253.1811,4.181254134,NULL
7.717076952,21400.0165,4.967975792,NULL
7.555822759,29411.62865,4.099168691,24.5
4.881729594,19105.0149,3.050197585,NULL
8.311271181,20562.51339,4.462045738,26.5
3.800431282,14904.94039,4.473976075,24
4.08359488,20555.96549,2.974870903,26
,15618.13524,4.575874148,26
4.865069696,15222.24644,3.974972302,27
9.624726886,25175.75416,2.615257476,28
5.188776875,22648.23755,3.769503907,27
7.842979001,16827.19287,5.109312362,27
5.916930488,27977.67321,3.15755952,25.5
5.72968912,14304.76308,5.100552354,24
5.678220967,18377.00826,5.42978174,25.5
7.38658182,26351.90377,3.791372588,26
7.519227463,16897.30704,3.275724959,25
7.446225785,13312.44611,5.086698562,NULL
7.753936118,17169.58438,4.833026694,25
9.159660477,16679.33516,5.452362325,24
7.496990927,22631.65773,3.837926004,25.5
7.542300167,18877.4939,4.317553512,24.5
7.15905299,25591.84098,4.291668967,24
,27151.3129,3.516237805,26
5.844673796,13615.10976,4.338056088,NULL
,35418.73504,3.384648505,26.5
5.258414737,29228.33468,3.730792788,27
7.420640789,18463.72213,5.42376733,27.5
7.074251444,16739.26664,4.878944116,28.5
8.189213851,18432.47652,3.709508878,28.5
7.744130994,30586.59266,5.207683455,28
8.289857906,23884.13148,4.289236735,28
8.025220021,15457.49866,4.134942729,26
8.848927372,24417.86132,5.992325027,28
6.438421804,26448.24509,3.380360394,NULL
,17029.53489,4.45939398,27.5
8.205550719,17414.52062,5.12952782,28
8.310373672,23260.472,3.493053886,27
,23103.65354,3.980920352,28.5
7.833970824,25694.87371,4.814916877,31.5
8.142660401,20111.22595,4.617093489,30.5
5.896432475,23022.16895,4.280792929,27.5
,15617.45858,3.490172614,27
4.3107015,11842.75781,3.172375491,25
7.895769121,28723.61763,4.391731338,26.5
6.862995092,11579.1134,5.343285034,26.5
6.30476863,30168.6066,5.109934758,25.5
6.578680569,22374.82491,4.292042179,31.5
8.96724411,34446.78226,3.742255944,28.5
,14202.1938,2.848370818,25.5
7.423088086,31073.03134,3.712681965,25
9.166758133,21736.9818,5.429266409,26.6
8.468694415,19148.22474,4.375598892,24.5
6.48615266,26807.11951,3.246794305,26
4.439095783,20864.34047,3.844230761,26.5
7.79278353,21093.9322,4.047380786,28.5
7.205218264,31315.61439,3.465331089,28.5
6.569053876,29123.7083,4.204699129,28
,17540.7425,4.164772624,29
4.29168773,18038.47437,4.616088554,27.5
,12674.67277,4.403876807,27
4.921093903,14126.59053,3.285186851,28
6.727185265,26012.48875,4.158248535,27
5.757088957,32415.73362,3.730185467,27
5.842359064,29644.81361,3.865295967,29
8.848103019,19793.97187,3.074799306,28
5.866250668,19679.06267,4.281313459,30
6.020995363,13095.14916,4.806016625,27.8
7.529929503,27062.06589,4.585321994,26
6.649705311,16191.42609,3.085178509,24
5.097786226,23590.31371,4.829323364,26.5
6.483994508,29032.7811,2.688643285,NULL
,12037.77039,3.399945492,NULL
5.669699209,9544.862671,1.910116645,25
8.127710424,13227.05238,4.244173211,24.7
9.106916915,16879.52477,4.186726399,24
7.575757884,20855.27232,3.176432526,27
8.246369054,31080.43208,4.43325661,27
2.945469061,16829.39304,5.06998277,22
4.964070342,17694.57483,4.761700804,25
4.99139689,44499.72871,3.92659873,25
5.04562573,22557.6036,3.331786641,27
,18221.08534,3.469561086,28
11.06945629,43536.02087,4.880512381,25
5.775330889,14710.72283,5.164259921,28
9.012100313,13064.45059,4.962329207,25
4.031610444,15105.3731,4.037939155,26
7.882123947,5477.347215,5.364172169,23
8.759488715,33364.91812,2.88957811,27
6.653649515,34816.44454,4.871406193,27
,22060.18687,4.963535103,28.5
4.473882085,30013.70075,4.893656691,28
9.349469962,13137.49076,3.778022672,29.5
6.862936026,23580.65729,3.806093256,27
8.261405952,24870.82594,2.80042812,28
8.860324242,19550.29968,2.47667442,26
7.49651068,39423.66606,3.363403258,22.5
10.16417334,16522.71575,3.530940955,24.5
,11532.22318,4.086175637,24.5
6.039823242,9943.637599,3.923766075,26
,12675.93896,3.240419097,27
6.057904774,23603.50187,4.269753245,27
8.005016372,49341.42128,5.288776597,25.5
,18519.16249,2.676593519,25.5
7.038347517,23951.10599,4.575578405,21
,22256.95036,4.478070477,24
8.237091874,24414.97348,3.686074473,25
6.574083864,22723.80996,4.977323508,24
7.33810761,30042.92851,3.736379595,26
4.851103882,20227.64378,3.644106894,25
6.917920216,17862.14273,2.691485135,24.5
6.709336439,8238.290038,4.074387228,31.8
6.894050879,17475.46775,4.568843223,31.4
9.864727092,12978.19713,3.701895298,29
,26894.14489,4.903914479,28
8.039696863,8201.362113,3.826063248,28.2
9.824706476,15120.92472,3.226035359,28
10.88730499,15177.21819,4.0041613,29.5
9.831401691,13345.3691,3.311808138,27.8
6.528479453,18533.33783,4.063276428,26.8
4.09141145,24252.45882,5.95232482,27.8
,12962.38967,3.500848662,31.6
,32600.42941,3.165390901,28.5
,36520.6587,4.323989598,32
6.175164949,32875.19206,3.341369291,30.6
8.736126384,12726.29864,3.368532611,30.2
8.240945815,18001.45919,4.666295331,25
9.152284709,24560.70061,3.7927771,27.5
,11609.99716,3.813435553,23.5
6.317576554,22577.81894,3.399047914,23.5
5.692124157,22396.20925,4.682390726,23.5
,29508.49281,4.115320543,23.5
,31421.1445,4.536181266,24.5
7.191493719,34933.7844,4.320683961,24
7.381108534,12320.51229,4.34273753,22
6.17251737,10498.63515,4.129984995,26
9.076317994,14153.64338,3.436985824,24
8.85411954,19258.80307,3.461350424,24.5
6.768060049,23793.03136,4.145806702,24
,30573.06632,3.109695768,23.5
8.543216837,33037.35339,2.847875248,24.5
9.564853066,17156.33671,3.182805359,26
5.49978773,43195.47367,3.668220483,24.5
5.195920669,33473.11252,5.375901894,25
7.283913577,23112.50444,3.571862512,25
5.872439859,14343.42321,3.741067233,24
5.735723555,25363.01659,4.732953571,23
6.158424006,26369.02657,5.080497555,23
7.294364433,41569.95199,3.336582332,20
7.054266774,7450.074375,4.780615832,25
,25973.32663,3.151767824,23
3.148712285,23257.20883,3.465637836,26
5.665266377,31883.01031,4.571823611,24.5
8.310938776,7929.504749,4.408559684,25
7.096098311,24548.5983,4.569760036,25
7.957113516,20425.76649,3.729873301,27
7.400238581,8136.071591,4.880119768,28
9.734619708,18976.23308,3.506502994,25.5
8.037761108,40368.42063,3.572519002,24.5
,24538.43729,6.099631873,22
5.681810748,26373.49543,5.375156609,22
8.394509585,23961.50453,3.712472834,22.5
8.528292138,27352.34341,4.596923506,23
6.238053654,21919.59344,3.848306967,23.5
5.870615501,18909.84601,3.728785237,24.5
6.433726195,26755.71884,3.117918258,24.5
6.069363894,9323.21829,4.914809132,26
6.660461917,9632.730976,3.673135983,25
7.506111457,31920.58469,4.744006691,27
5.895145558,14704.90625,5.075214288,25.5
6.449236657,12812.55712,4.065148002,23
8.550525459,22377.27295,4.591997454,22
7.12263744,31295.90241,3.750446965,19.5
8.558663124,38767.75637,2.590635463,24
4.624304291,22981.74941,3.424250049,26
,19290.56807,4.117287902,25
6.091382724,17279.9622,5.075519616,25
9.658661976,20269.73128,4.639386555,25.5
8.115624507,15513.01258,4.40881194,26
,7845.472891,4.454641301,25
6.914868152,10343.37885,2.988611444,22.5
7.337924402,24266.51789,3.935513837,22.5
7.766114454,24145.38576,4.399902313,23
8.433974836,10823.30037,3.167712353,22
6.891549222,13376.68047,4.958936841,24
5.946160789,12767.65623,4.903632079,28.5
6.363836378,9844.702293,4.038983502,22.5
5.331799285,19693.90677,4.734873907,24.5
,10634.05905,4.799012921,25.5
8.466013448,22523.12455,3.94662054,25
7.426274011,36990.95595,4.363335813,22.5
11.21913474,21871.78517,5.749585831,24.5
5.708517435,12193.61126,3.344284854,24.8
6.559627885,22624.03418,3.664463031,26.3
5.606315226,12308.23384,3.748740507,25
,20311.40247,3.887361927,24.8
,28988.70234,3.666869694,26.5
,8722.153022,3.440299615,24
7.539337776,12610.93631,5.114128668,NULL
8.849702725,20129.35879,2.987671524,23.5
7.682762474,12723.3421,5.044306092,26.5
,24445.98754,4.725347455,25.5
6.448191032,18460.67893,3.932210321,27
10.19941269,28703.75114,4.384868014,25
7.76618666,14945.29566,3.674225442,23.5
,17540.57664,4.12930091,26.5
9.756577628,17940.09908,3.749009258,24.5
,61227.19601,3.860806603,23.5
6.406797813,17851.06402,4.573968265,25.8
,28864.91028,4.697040686,27
8.445219159,28966.56933,4.400705862,28.5
4.137044913,17101.95157,4.327356027,29
7.675913621,23673.10061,5.040460815,28.5
,20976.79178,3.558444802,29
5.70110097,17121.50592,5.956753498,28.5
6.376576427,41243.03803,4.161585515,28
5.517737316,17638.32247,4.523106008,29
3.854617678,19639.796,4.290435046,28.5
7.558076302,16642.88418,4.169005267,24
7.387433763,11694.63529,3.830577272,24
7.763415107,20019.26121,4.113536187,28.5
,24820.49309,4.25222038,27
7.509350205,17045.60009,4.321856147,23.5
,22331.23788,4.659394534,29
5.057270546,19003.9639,4.432270873,27
5.830542049,30021.25708,5.19211665,23
5.859690474,19231.03329,2.747332827,23
8.891674051,41801.44184,4.522599229,23.5
10.15421907,24755.96026,3.730899269,25
,32102.19071,3.581036881,23.6
7.683156515,25475.88484,4.781323094,26.5
7.455541163,16242.06028,2.930364596,26
,37820.04733,2.994780122,27
4.81183249,27547.80706,2.860992949,25.5
5.720136479,13463.85242,3.513255496,24
9.961503137,18743.22249,5.215590495,20
3.230973106,13691.09497,3.281920559,26
10.18843265,7105.800709,4.635243483,27
6.262907282,5157.0536,4.594919156,25.6
7.399811394,28630.95442,3.803723818,22.25
9.271668544,26912.22842,3.744203632,25
4.704183667,7028.839617,4.1389944,24.5
8.65479265,14799.31146,5.148137888,25.5
8.018771949,27405.31621,4.356279098,24.5
8.189363356,13197.56681,3.688298056,26
9.341091803,18254.11066,4.5987865,26
,18593.22264,4.122850191,25
4.89196004,9559.547392,3.904269955,25
6.056817845,4440.277357,3.358060807,25.6
5.655117422,19271.90312,4.401152242,22.25
7.890263353,17645.06534,4.636738763,25
11.90773983,17083.17509,4.256415421,24.5
8.811472248,12138.42295,5.587395988,27
4.12658131,40528.80535,3.504750791,25
5.735358659,28628.15186,4.085054788,23.5
8.000775801,18419.13288,4.519209518,25.5
8.77504747,21768.64074,3.830698864,23.5
8.303831038,26030.61851,3.392656701,25
5.082241432,17739.19896,5.056378662,25.5
5.813546488,10112.20732,3.721425933,24.5
3.422394164,16017.6119,3.676245975,23
5.913374864,14467.78593,2.499831969,21.5
6.78302374,8213.772245,4.77880815,21
6.836059947,18321.3275,4.952508247,26
4.884388229,28392.42498,3.616700535,25
8.331553235,11635.77208,2.69238888,25
7.819659154,16403.95238,2.402337211,24
5.428356914,24930.19881,2.847843538,24
4.556656719,14400.71863,4.392257325,24
7.333003447,32358.5386,2.642003806,25.5
7.114386719,27022.7085,3.762682466,24
6.376950464,16079.36125,4.284387096,24
9.338235018,17416.80178,1.872572601,22
,17429.58495,5.54132228,18.5
8.93387761,14179.62274,4.374796522,19
10.60058999,21558.30874,5.477700314,25.5
6.838816707,11877.23665,4.776536255,25
5.600876517,20411.66438,4.362033669,23
6.102533306,24196.26441,2.292573781,24
6.490922996,30453.62319,4.372333382,24.5
8.50697907,20098.19952,3.881793835,24
7.413288341,17465.34558,3.290105906,23
,20197.24767,5.146442624,24.5
7.586235788,16409.93656,4.351335081,24.5
7.103348375,4425.42644,4.417193561,24.5
6.153495924,48175.85209,4.819970458,23.5
2.376768076,11684.11164,3.629217768,24.5
7.514835666,17017.42996,4.29973216,24
7.445189293,24741.535,3.637894581,25
4.835297728,23031.21581,3.633760608,24
8.376279725,27824.19048,5.703962807,24.75
7.945909069,16769.89055,3.58543125,28.5
8.727778876,25521.88922,3.831540451,22
6.089430846,11339.16605,4.366860919,23
7.172323075,14702.05907,3.08421564,23.4
8.332953485,18881.79518,3.408299588,25
,21460.83816,3.955090834,26.25
4.563370643,13490.60815,4.825179226,25.25
,30050.43945,3.522486463,26.5
3.676844993,22581.22449,5.461473096,25.75
,23133.66235,3.517153023,24.5
7.889079735,24974.69277,4.034040701,24.5
5.525768545,16113.01055,4.401412624,25
4.858055602,32886.5289,4.130972247,26
3.272820098,7408.976196,4.318516117,27
7.117578658,31528.94869,4.333401737,25
7.822257363,22411.00686,3.080865919,23.5
4.334057806,13351.41383,2.613532097,24
,10039.53838,3.259749194,24
8.839583902,21179.76259,3.118039454,26
5.290666877,9265.104948,3.530573616,25
7.873271693,25337.12296,3.306392909,24
7.148440932,30656.16311,4.308569821,25
6.453605209,25257.64929,5.56826494,27
,20278.33827,4.940014517,24.5
5.654118943,16431.2049,3.466264458,25
7.650683237,15326.92501,4.043710884,22.25
6.418203057,19617.30849,2.670976747,25.6
6.848000113,26296.9483,3.815227609,22.5
6.991685153,20389.59382,3.72482356,22.5
5.924799469,15413.89615,4.188927904,24
7.526680395,38468.41358,4.148223129,25
,36640.37137,4.849755348,24
5.324641431,728.7508296,3.652003355,22.5
9.038326069,34353.83973,3.706265892,19.5
5.945988643,12356.90562,3.793329276,22
6.195086858,19331.19404,4.196558262,24
9.062822325,27959.92616,3.730369857,23
7.137428697,17506.6088,2.96418135,25.2
6.232010556,12149.69673,1.64151501,25.5
7.780868679,40483.73039,4.602026775,22
7.150046115,14708.47419,2.633890804,24
4.574124682,22520.41864,3.086499926,24
6.179312078,21532.51923,2.951960935,24
5.566328463,14574.6611,3.424760734,19.5
,26561.56949,5.136779753,19.5
7.185167714,24909.78315,3.955846978,18
,13943.24497,4.141552313,25
6.990452677,17679.3511,5.184441995,25.5
5.810742057,25419.55166,3.436966862,24.5
7.444165852,20003.49768,3.820865704,26.25
4.374877632,17384.25719,3.030107847,24.75
6.602539772,21607.48324,3.592496085,25.75
6.857493758,22603.64945,4.306581068,24.75
,19486.19111,3.888177383,27
6.789820821,22527.68121,4.512068205,28
8.560349291,14254.66132,2.939212581,27.5
,9943.929785,3.787475537,26
8.277058198,12715.81428,3.751324091,26.5
,13711.72328,5.068469998,27.5
6.921257043,31177.13337,3.540384278,30.5
5.63692356,27283.78065,3.007138099,29.5
6.607503311,26420.80956,3.447111219,27
4.95141352,20117.35906,3.870681285,26.5
5.913132933,40847.76015,3.900211314,27.5
,15873.03443,4.706774892,26
5.796236902,15671.11929,2.483643397,26
5.039673104,23027.54976,4.864866409,26
6.163519015,37282.52249,3.477244889,27
6.339142826,16364.15941,3.355765016,30.5
7.610672776,20511.62083,5.404817648,30.5
5.782079034,25366.12069,5.059361568,29.5
6.451503543,7990.891468,6.307678472,29.5
,47591.28318,3.685592896,26
6.9204487,39251.18213,4.498818336,30.5
6.549187601,19236.01249,4.190311121,28.5
6.393231345,17258.11403,3.644388127,29
6.100245391,13886.80971,2.174898199,26.5
6.35943131,23347.17271,3.636494911,26
6.272474991,14642.20554,4.61253578,25.2
,23469.22087,3.600220438,28.2
7.493843861,26678.39288,3.81994656,27.5
7.635264692,17796.37464,3.948303516,26.6
9.097617417,38413.05709,5.473663249,26.6
8.040144167,6879.764653,3.986459812,26.2
7.296908882,15931.42923,4.671448183,26
8.226808034,16472.19231,2.188701843,26.2
